506,海外装饰大厦,197,2434409.5015833206,500086.1008622847
507,园岭计生中心宿舍楼,12,2434409.5939027006,500103.2986436399
508,绿景红树湾壹号,1434,2434372.6881086756,500034.5187487778
509,长城三花园,184,2434409.575250067,500086.1804988636
510,颂德花园,14,2434427.9605117957,500034.4921629058
511,锦洲市场综合楼,63,2434372.747462549,500051.63663830375
512,竹园小学教师住宅楼,29,2434391.188806594,500017.2760407059
513,振华路45号汽车大院,12,2434409.4965593875,500103.25822902936
514,百花公寓二期,378,2434409.603212205,500086.20557583787
515,梅林阁,133,2434428.029798589,500051.742338314
516,玉福楼,39,2434391.1559491353,500103.2952431576
517,廊桥国际,515,2434372.72078741,500068.9793526045
518,万科金域蓝湾三期,501,2434372.7193344203,500034.42139668285
519,华发大院,91,2434409.5166316386,500086.11240646633
520,理想时代大厦,282,2434428.0592406862,500068.85118445713
521,福祥街职工住宅楼,12,2434391.0904597854,500086.1085315136
522,万基商务大厦,75,2434372.7623202545,500034.5655763025
523,长虹住宅楼,59,2434391.162249596,500103.2806527198
524,福田中学住宅小区,47,2434391.143300027,500086.0573254412
525,奥林匹克大厦,13,2434409.5702077453,500051.6755081655
526,公交宿舍大院,192,2434391.127986029,500086.0589570054
527,凯欣园,124,2434372.730144646,500034.5895253877
528,上梅林文体中心,9,2434428.04850927,500034.52248960134
529,喜年中心,2944,2434391.1217926713,500017.35090303817
530,水松大厦,228,2434391.067080802,500017.34592604806
531,福田建设,58,2434391.0791036356,500051.6745464263
532,荣生小区,130,2434427.9710088074,500103.3285148896
533,华康大厦,63,2434409.513475679,500086.1030368666
534,中洲湾-中洲滨海商业中心,4876,2434391.054563067,500034.43123853067
535,福田区国土所住宅小区,48,2434391.1346040326,500017.2240089146
536,卓越时代广场,3794,2434391.1117915497,500051.7711134688
537,喜上喜宿舍,75,2434391.153243765,500086.0854529445
538,梅林一村十区,224,2434428.0161427804,500034.5184109799
539,中航V尚街,25,2434409.5022699735,500086.12367201067
540,红会医院住宅楼,44,2434409.6343870205,500086.1261742924
541,福祥街2号,43,2434391.0972586297,500086.10889288114
542,购物公园北园,12,2434391.135875304,500051.7417983628
543,深圳市路桥建设集团公司福田分公司,48,2434409.67424737,500034.4854497681
544,福田住宅楼,70,2434391.14007804,500086.10615630256
545,嘉汇新城汇商中心,682,2434391.166675369,500086.0879310704
546,上步码头小区,36,2434391.068989316,500086.134965753
547,长虹公司宿舍,42,2434391.0812140456,500086.15335598687
548,赤尾深华宿舍,105,2434391.058148367,500086.1174939296
549,深华科技园,70,2434427.971576412,500051.6935594034
550,安峦公馆,348,2434409.546194356,500000.1204403254
551,天展大厦,241,2434391.0800532824,500034.47240755387
552,东风大厦,93,2434391.1976473616,500086.21906892554
553,赤尾村,100,2434391.082033379,500086.1403970679
554,桐林城市广场,137,2434391.0940029304,500086.06708361756
555,银盛大厦,129,2434409.5494005247,500103.3521936152
556,朗钜云尚公馆,837,2434391.2086760756,500086.213689108
557,英龙展业大厦,1426,2434391.1244834024,500017.3366327391
558,福龙楼,12,2434391.0615703086,500086.12154221575
559,翠海花园二期,675,2434409.5746947112,500017.2622046464
560,万科金域蓝湾二期,734,2434372.74052237,500017.35310198856
561,绿景花园二期,1098,2434372.705449201,500034.58861337806
562,揽翠阁,70,2434391.084994412,500051.6507143945
563,宝树台,1290,2434391.2141461517,500086.2132450683
564,深圳市福田区福利中心,118,2434391.0683382633,500034.5873340531
565,设计大厦,192,2434409.5066248607,500103.27105362783
566,建安山海中心,262,2434391.112980076,500000.1170122913
567,农科商务办公楼,8,2434391.1835738197,500017.30279461003
568,华康住宅楼,7,2434409.5099496273,500086.1028627525
569,万利工业园三期,242,2434354.262659951,500051.69890169037
570,万科瑧山府,648,2434409.569635972,500000.15691111045
571,百花里,24,2434409.6115612984,500086.21009849996
572,深圳国际交易广场,155,2434391.1285747723,500068.86657745834
573,新世界中心大厦,1491,2434409.5018984433,500051.7516716135
574,天健公馆,307,2434409.5546674686,500000.15061090153
575,大中华国际交易广场,1503,2434391.130173153,500068.85907442536
576,深房传麒景苑,1088,2434409.651702744,500034.5188538344
577,中科智宏大厦,902,2434354.2291640257,500051.699511026
578,华富北市场综合楼,3,2434409.6325290822,500086.1178575152
579,银荔大厦,72,2434409.5396231343,500103.36739328265
580,祥祺投资大厦,432,2434372.763239326,500034.570357165
581,新华保险大厦,1986,2434391.1542343316,500051.72241672256
582,NEO企业大道,136,2434391.13340313,500034.4574143336
583,289数字半岛,50,2434354.2267501457,500051.7121395513
584,深物业金领,1884,2434391.0500478013,500069.0091554799
585,众鑫科技大厦,128,2434427.95044779,500103.31770889065
586,岗厦城,1736,2434391.1254462623,500068.90562619624
587,岗厦小学教师住宅楼,1,2434391.1280325367,500068.93948676635
588,中国光大银行大厦,44,2434391.1212530113,500000.15244691685
589,石厦花园,715,2434372.683017755,500051.71792353253
590,深福保科技园,15,2434354.263810389,500051.66489655117
591,下梅林文体中心,4,2434428.022205558,500034.5895329311
592,彩田医院宿舍楼,4,2434391.0452135713,500068.9307684644
593,果菜公司商住楼,2,2434391.137071595,500086.1146431204
594,富德生命保险大厦,501,2434409.514908233,500068.8759233714
595,景林花园,177,2434409.6139793666,500051.64953859366
596,深业中城,1452,2434391.1926600793,500017.339224448
597,新光大厦,131,2434391.074596841,500051.65311002097
598,深圳市环保科技集团股份有限公司住宅楼,1,2434428.087764039,500034.5902164803
599,紫元元大厦,552,2434391.046958159,500068.94834668696
600,航空大厦,42,2434391.192453511,500086.109501585
601,林业大厦,6,2434409.658287871,500086.13989329094
602,荔园阁二期,300,2434428.017042325,500051.7031932305
603,荔园阁一期,276,2434428.016809812,500051.7096158819
604,怡静苑,240,2434391.1733085443,500086.16629374825
605,世贸广场,759,2434391.167107364,500086.114819526
606,皇城广场,54,2434372.7407189724,500069.00237914233
607,新莲大厦,152,2434427.955387765,500051.7333241295
608,宝莲大厦,648,2434409.6536430446,500051.6701384688
609,富通九曜公馆,1162,2434391.069270676,500051.64215433376
610,皇庭世茂裕玺,663,2434427.9748257003,500034.5685614239
611,时代金融中心,314,2434391.153448246,500051.75281596446
612,御河堤,780,2434391.1602016333,500103.36453976587
613,祥云天都世纪大厦,1157,2434372.69936713,500051.6343523522
614,城投青莲公寓,450,2434427.952010627,500051.77547407604
615,梅林一村三区,768,2434428.0392744415,500034.55999294395
616,东海花园,727,2434391.1597774425,500017.33454052714
617,新中苑,98,2434372.7330917595,500034.5834351527
618,时尚名居,484,2434372.671126792,500051.6933226363
619,香域中央花园,801,2434409.552601247,500017.2949413966
620,金海丽名居,305,2434372.651713259,500034.5775363987
621,福保桂花苑,1868,2434354.2945646746,500051.6777550256
622,景发花园,480,2434409.568057102,500034.5473739227
623,林海山庄,392,2434409.665362901,500034.47499926126
624,嘉洲华苑,500,2434391.057385372,500051.6431966528
625,竹园小区,1703,2434391.1732014827,500017.2737380617
626,莲花北,3986,2434409.6573586515,500051.7078082229
627,福莲花园,1150,2434409.5124144447,500068.9311057839
628,天威花园,366,2434409.6475743605,500068.8984330726
629,金港豪庭,1171,2434372.6677587065,500068.88626388594
630,中港城,539,2434372.64626639,500051.72907556046
631,世纪汇都会轩,758,2434391.190604372,500086.1200339405
632,中银花园,1207,2434409.526387689,500068.90290104586
633,富怡雅居,325,2434409.497176913,500103.2653085548
634,翡翠名园,300,2434427.9632106526,500068.90656820807
635,金福苑,147,2434372.705938675,500051.638207966
636,八卦岭宿舍,7818,2434409.679256135,500103.3403910311
637,皇都广场,1155,2434372.7686457154,500051.7748289604
638,新新家园,1145,2434372.673732282,500051.7287250019
639,嘉园,276,2434409.6134718615,500017.34325927374
640,下步庙北区,923,2434391.1489632176,500086.1586707376
641,港田花园,661,2434372.655179667,500068.975945363
642,桑达雅苑,361,2434409.5110622738,500086.1804846061
643,京隆苑,642,2434372.620046891,500051.79439805326
644,嘉鑫阳光雅居,371,2434428.073882424,500051.66446311725
645,南园新村,644,2434391.1698290794,500103.2684261631
646,众孚花园,238,2434372.705143763,500051.70967865956
647,园岭新村,6237,2434409.6012443593,500103.33477362344
648,合正瑞园,374,2434427.99833132,500103.3442689592
649,先科机电大厦,545,2434427.9901006147,500103.3615726499
650,岭尚时代园,828,2434427.987132678,500103.30587527866
651,海康大厦,620,2434428.027387478,500068.8526968787
652,红岭大厦,893,2434391.172027654,500103.36750320136
653,皇庭彩园,704,2434372.694693443,500068.85131549736
654,华垦大厦,504,2434391.1818988044,500086.18458074454
655,南溪新苑,510,2434372.7077069855,500051.6568834049
656,中旅国际公馆2期,1017,2434409.5402243393,500017.2494213238
657,桐林公寓,980,2434391.0925412974,500086.06849826436
658,彩福大厦,1155,2434391.132366273,500068.91593397316
659,金地名津,2778,2434372.642591469,500068.97915145726
660,万科温馨家园,480,2434409.6119437716,500017.3064916614
661,高发城驰苑,670,2434372.712831034,500051.7734485831
662,美晨苑,297,2434372.6232351246,500068.8500234079
663,国企大厦,649,2434391.1637113104,500103.2919078633
664,现代之窗,643,2434409.495183391,500086.1528528072
665,景福大厦,660,2434391.084989728,500086.1125482906
666,东方时代广场,754,2434409.513564588,500086.14537681575
667,梅林一村十二区,1024,2434428.013640212,500034.4896536185
668,蜜园,828,2434372.730651431,500034.5906991432
669,金地名轩,433,2434372.7053826842,500034.55306150933
670,紫光名苑,372,2434372.7324722703,500068.9183511358
671,群星广场,1521,2434409.5416640267,500086.1641768765
672,嘉意台,240,2434372.6864446807,500068.8872339196
673,黄埔雅苑三期,848,2434391.2199001154,500051.73098684876
674,通业花园,409,2434409.678883074,500034.5094812439
675,梅林苑,256,2434427.955984797,500034.5257343814
676,碧荔花园,676,2434428.009244395,500051.6569770661
677,台湾花园,437,2434391.1524393484,500103.35099232977
678,金茂礼都,887,2434409.5157560655,500086.19802221394
679,TT国际公寓,1017,2434409.5842016293,500034.5667141423
680,皇御苑一期,2121,2434372.7658880013,500069.0075316264
681,金色家园三期,373,2434409.6111557153,500051.64110241126
682,都市花园,892,2434391.0726416884,500051.68128482613
683,绿景虹湾,2135,2434409.6769382562,500034.5488089722
684,都会100,1147,2434391.200415138,500086.13055590633
685,百花公寓一期,789,2434409.5779546252,500086.2078476549
686,景桦花园,336,2434409.5589060853,500051.6681005081
687,核电花园,1076,2434409.567707479,500086.1846037521
688,景鹏大厦,932,2434409.6375278193,500051.6547007878
689,皇庭世纪,2056,2434372.756360441,500051.7778701127
690,旭飞花园,1779,2434409.6579921795,500103.3528053741
691,红荔村,1067,2434409.528365538,500086.1913661328
692,长乐花园,572,2434409.600928428,500086.19472246617
693,振业梅苑,538,2434428.0156225273,500051.7960664616
694,飞扬时代大厦,675,2434391.1727328235,500086.18036785466
695,绅宝花园,188,2434428.003111962,500068.84711632243
696,天泽花园,865,2434372.6604179675,500068.9396059463
697,鹏益花园,2485,2434409.6745917164,500103.26990636374
698,嘉洲豪园,613,2434372.7662128317,500051.63829050184
699,盛世鹏程,1029,2434409.63737545,500103.30096666317
700,雕塑家园,1287,2434427.976426753,500051.80075156485
701,竹盛花园三期,414,2434391.149897573,500000.1167025165
702,香山美树苑,737,2434391.1876566,500017.25451942673
703,自由港湾公寓,1274,2434354.292258195,500051.6997138066
704,益田村,8011,2434372.6089478238,500051.6961453914
705,香诗美林,1089,2434391.1431983877,500000.1509945938
706,宏轩大厦,434,2434391.04466862,500051.7145054523
707,宝能公馆,1238,2434391.17250705,500017.24211005116
708,华强广场,1294,2434391.2210442754,500086.1441342587
709,香雅园,289,2434409.6221538233,500017.34094927163
710,艺丰花园C区,605,2434428.0426646434,500068.9175484756
711,翰岭院,1403,2434428.073867729,500068.92837953864
712,港城华庭,671,2434372.6561313267,500068.96715626214
713,佳兆业中心,1563,2434391.1783055766,500103.2929300255
714,景蜜村,840,2434409.6166870603,500034.5409150737
715,康欣园,384,2434409.5969687733,500034.5369344589
716,杰恩大厦,144,2434391.13688122,500103.2722889648
717,玉丰楼,516,2434391.150921908,500103.2846179124
718,通新岭,1065,2434409.5419937177,500103.2966782872
719,景雅居,248,2434409.6218720875,500034.56407065055
720,锦花新居,126,2434391.146124732,500086.18694133405
721,南华花园,541,2434391.1346202325,500086.15918531455
722,国泰豪园,168,2434409.4953322764,500051.6573931755
723,金宝城大厦,528,2434391.152491314,500086.17989297735
724,金地海景花园,697,2434372.6337734107,500034.5801461094
725,动力小区,403,2434391.1584720747,500103.26003634086
726,万德居,240,2434391.1779406015,500103.35933543165
727,合旺阁,167,2434428.0107863722,500068.8450900209
728,华景花园(梅林),191,2434427.9939327803,500051.78296048444
729,文伟阁,175,2434428.0415912624,500034.5863803042
730,润裕山景豪苑,296,2434428.0451788404,500034.56713248877
731,华茂苑,1047,2434427.9792635106,500051.78873807966
732,赛格景苑,396,2434409.6070823735,500034.5303990731
733,润华苑,236,2434428.0136846947,500034.576844713
734,福兴花园,521,2434428.0327658476,500051.64608115447
735,中康生活区,508,2434428.037514763,500051.7527949189
736,航天立业华庭,285,2434409.499837092,500103.271456379
737,建业小区南区,1146,2434391.160805279,500017.2636871712
738,绿景中城天邑花园,992,2434372.699449984,500051.6709409026
739,新洲北村综合楼,89,2434372.757906334,500051.65919960855
740,深勘大厦,97,2434409.539029323,500103.2737233761
741,福田外贸大厦,121,2434391.1482645287,500086.1130219502
742,医疗中心小区,200,2434391.1403405205,500086.1221313916
743,市中医院宿舍,93,2434391.1427931758,500086.13035052945
744,上武楼,48,2434391.1436361093,500086.11819902336
745,雷圳大厦,335,2434391.166978825,500086.09672162693
746,雄鹰大厦,265,2434372.6887176223,500051.6525620351
747,桑达新村,197,2434391.202097178,500086.19029628864
748,万托家园,383,2434409.5880550984,500034.5911553408
749,深大电话公寓,184,2434428.0116914846,500103.3568390735
750,南园,324,2434391.1632644506,500103.2741654178
751,阳光四季,501,2434372.7519814707,500051.71036052564
752,兰亭居,250,2434372.7683968456,500068.95175493765
753,建业小区北区,259,2434391.1943269754,500017.235509909
754,擎天华庭,607,2434409.572023604,500051.63892379124
755,缔梦园,589,2434409.589671581,500034.5766258263
756,凯旋豪庭,398,2434409.53478507,500051.6642944454
757,紫薇阁,286,2434409.6551382393,500034.5447167408
758,新景苑,147,2434409.5445192815,500051.6795918902
759,泰然小区,1391,2434391.1130006905,500017.37642911484
760,橄榄绿洲,84,2434391.2147876793,500051.65701981087
761,都市阳光名苑,495,2434391.128203976,500017.36727979424
762,安华小区,535,2434391.084109921,500017.3816816169
763,瀚盛花园,545,2434409.6236486686,500017.32778385363
764,建筑设计院住宅楼,78,2434409.5601292,500034.5479883217
765,枫丹雅苑,1904,2434409.6025877744,500017.34392312856
766,天安高尔夫花园,408,2434391.101507252,500034.48069462477
767,恒星园,218,2434409.599056444,500017.3296810401
768,新光活力小区,288,2434391.0787136313,500051.64932952164
769,香蜜时代,1070,2434409.53835297,500017.2249697914
770,南天二花园,991,2434409.571339727,500103.2593348766
771,华海住宅小区,191,2434391.050003422,500034.5706393455
772,新活力花园,202,2434428.0308312587,500051.6541183018
773,安侨苑,591,2434409.5847600526,500017.2194144506
774,凯伦花园,264,2434427.998111621,500068.86921232136
775,黄埔雅苑二期,728,2434391.217842818,500051.7032569516
776,尚书苑,826,2434427.972460785,500034.52980531915
777,裕亨花园,509,2434372.653254594,500068.9574361659
778,东园新村,269,2434391.16758727,500103.35266501387
779,嘉葆润金座,1453,2434372.7331803353,500051.6690954786
780,梅林居,266,2434428.0102863675,500051.7823954304
781,金沙花园,437,2434372.7335935864,500034.5452272654
782,圆龙园,261,2434409.5812520003,500103.29880428856
783,海滨广场,789,2434372.755002797,500068.9131534899
784,新南苑,210,2434372.7251952547,500051.68825965776
785,东海国际公寓,1408,2434391.14228743,500017.3156833816
786,长福花园,546,2434409.526315625,500068.95781135163
787,侨香公馆,2798,2434409.5066195177,500000.1380665526
788,新世界山月居,182,2434409.673939002,500051.76943589444
789,雨田村一期,318,2434409.6728830845,500051.75718336494
790,长景阁,175,2434391.2222779957,500051.6818669703
791,佳泰兴苑,131,2434391.2014925056,500017.2452891167
792,物业时代新居,288,2434372.6630754313,500051.7004598771
793,云顶翠峰一期,400,2434372.6528921314,500068.85158643365
794,福岗园,396,2434391.1469584447,500068.8821886663
795,深南大道1014号,113,2434391.197481348,500068.938360759
796,锦河苑,201,2434372.7329359557,500034.56326548994
797,华茂欣园,305,2434409.5278253034,500051.6806202528
798,明月花园,664,2434372.7326452313,500051.75322215504
799,聚豪园,600,2434409.51598706,500051.65311432397
800,紫荆苑,228,2434391.206812115,500051.6567454558
801,春晖苑,838,2434391.1987530706,500068.93324143114
802,艺丰花园D区,168,2434428.0442260196,500068.935546346
803,锦文阁大厦,404,2434409.4976903247,500051.64017345844
804,花里林居,225,2434428.0561778103,500068.936055811
805,祥韵苑,218,2434372.7585556856,500051.7427616263
806,天健世纪花园,794,2434409.511856109,500068.88643695886
807,华府馨居,357,2434428.0170080904,500068.8417468562
808,安栢丽晶,607,2434391.1794805517,500051.63113631407
809,福景大厦,858,2434409.494584501,500068.9310824863
810,时代星居,88,2434372.7183801658,500068.9066344135
811,香珠花园,512,2434391.1508992906,500017.31165015063
812,南光紫荆苑,352,2434354.297086302,500051.7867642586
813,星河华居,496,2434372.7266420885,500068.95076312165
814,金桂大厦,248,2434372.625106361,500068.8696778388
815,福源花园三期,648,2434354.2885442595,500051.7436974982
816,江南名苑,360,2434372.630222474,500068.85528602137
817,丽港湾,506,2434354.3125762176,500068.8491517371
818,中海华庭,777,2434391.103628387,500051.71656671556
819,东海十八居,122,2434391.179044585,500017.3620181219
820,香格丽苑,620,2434409.560970688,500017.23710796103
821,香蜜湖唯珍府,146,2434409.621670579,500034.5070013679
822,东怡大厦,184,2434391.076319945,500068.94512878114
823,新洲花园,452,2434372.755517579,500051.67859474395
824,景新花园,825,2434409.6085204305,500051.6709750079
825,景丽花园,211,2434409.595022495,500051.6664839548
826,莲花二村,2599,2434409.5588222654,500068.9447283499
827,君明府,248,2434409.577584733,500017.2254240838
828,长安花园,645,2434409.590766825,500086.18562562007
829,新天CBC,2270,2434372.697346298,500051.7293335393
830,嘉汇新城,1633,2434391.161183131,500086.08551485586
831,CFC长富中心,1476,2434354.2594711273,500051.76301492064
832,新阁小区,1233,2434428.0344598503,500068.99232798745
833,特皓苑,424,2434428.050028519,500068.9879291274
834,金中环·天赋,1540,2434427.9892151393,500068.92575772334
835,益田村公交宿舍,56,2434372.6024501612,500051.6579203357
836,深业岭秀名苑,520,2434409.67379631,500051.7746563186
837,栖棠映山,282,2434427.9787762114,500017.26195735834
838,青海大厦,849,2434409.6471405784,500034.48442757083
839,澳新亚大厦,233,2434391.0903311465,500068.92801494035
840,南光捷佳大厦,936,2434391.1727432716,500086.0657924602
841,京基滨河时代,7590,2434391.048876766,500017.37581934314
842,华盛领寓,277,2434409.649654185,500034.4972419035
843,翠景园,169,2434409.5692259576,500051.6318646309
844,活力宝小区,230,2434391.0617356296,500034.5903631977
845,东方园博苑,120,2434391.149111387,500000.0751823593
846,景西大厦,240,2434409.646642449,500034.55623330106
847,景尚雅苑,402,2434409.6458671973,500034.4924817105
848,荔香坊,162,2434391.2133631813,500103.3505788978
849,紫玉花园,261,2434409.510202509,500068.9480698724
850,中电大院,288,2434391.1740393895,500086.1708164572
851,惠翔苑,150,2434409.50526428,500051.6398843115
852,艺丰花园A区,471,2434428.04974022,500068.8964424992
853,福田法庭住宅楼,16,2434391.109771684,500086.2049539965
854,茂恒园,162,2434427.976303892,500068.90561213484
855,香荔绿洲,272,2434391.1890060133,500017.37175081176
856,育星苑,157,2434391.128316229,500000.1569009677
857,警备区安居苑,352,2434409.671770019,500051.7973627947
858,报社大院,112,2434391.201215952,500103.33380983013
859,福群楼,552,2434391.0786005133,500086.0990627931
860,大康福盈门,231,2434391.0819996945,500086.0548579022
861,荣超城市春天花园,1316,2434391.1438206783,500086.09748258535
862,运输局住宅,43,2434391.1337998477,500086.14612761996
863,金安花园,144,2434391.1278313403,500086.1203027548
864,深华公司宿舍深华苑,108,2434391.119260779,500086.11427251704
865,碧海云天二期,1060,2434391.0594419534,500000.0331149325
866,高达苑,112,2434427.9564037398,500034.5105221944
867,滨河总站住宅楼,40,2434391.1289723334,500086.2065337438
868,国际科技大厦,382,2434391.175910438,500086.11679171125
869,水务局梅林住宅楼,64,2434428.036550349,500034.5025918021
870,深茂大厦,154,2434391.1910607037,500034.5874060649
871,华粤宿舍,173,2434391.1699532936,500086.1439073695
872,颂德国际,177,2434427.9595373734,500034.49441393244
873,国际商会大厦,1166,2434391.1440692223,500051.7029835457
874,新亚洲国利大厦,1041,2434391.2155519654,500086.1285216359
875,金中环国际商务大厦,2445,2434391.1138278516,500068.8651305411
876,荣超经贸中心,1756,2434391.219675047,500068.87862593774
877,新桂花村,166,2434372.631372225,500068.8801939458
878,深荣大厦,211,2434372.6673708,500068.9122451983
879,华富综合楼,36,2434409.5549269137,500051.66211563145
880,中电器材大院,174,2434409.516922704,500103.25912724214
881,中国凤凰大厦,1699,2434391.1920921737,500068.8913784566
882,工会住宅楼,84,2434391.220781653,500103.28013604507
883,香蜜湖第一生态苑,390,2434409.580846378,500034.5111199526
884,大众公寓,315,2434428.08129667,500034.5878725244
885,公路局宿舍新洲小区,45,2434372.7415606505,500051.64563212945
886,深勘大院,213,2434409.5378619255,500103.2763092641
887,卓越城一期,1079,2434428.0728950314,500051.8000800723
888,皇御苑三期,782,2434372.7440961627,500068.9829562208
889,富豪大厦,10,2434391.149814766,500103.3092450204
890,笔架山派出所住宅楼,64,2434409.660913465,500086.1461401212
891,福祥街AB住宅楼,60,2434391.107301792,500086.0941578684
892,景田燃气综合楼,48,2434409.60579405,500034.56817003473
893,电子技术学校家属楼,28,2434391.22239938,500068.96261621686
894,曼哈数码广场,3,2434409.51525881,500086.1541434243
895,田面城市大厦,175,2434391.1932442756,500069.0074717433
896,梅安居,60,2434428.00805127,500051.7793873716
897,天心花园,121,2434427.9708675346,500051.63153229683
898,荔园小学教师住宅楼,5,2434409.514398301,500103.2970746358
899,福星路172号,30,2434391.139989489,500086.1122795202
900,香蜜楼,73,2434391.2037171023,500034.5506254365
901,中央西谷大厦,267,2434372.763228228,500034.55906069616
902,金田新村,28,2434391.107128779,500068.8911413334
903,福星北住宅区,118,2434391.15800527,500086.103863871
904,八卦岭工业区,615,2434409.6553360787,500103.3263990324
905,云松大厦,433,2434391.0672690347,500017.33784092346
906,珍奇景苑,273,2434391.152256129,500000.08124362037
907,华海大厦附属楼,30,2434391.1537422366,500086.11941459245
908,富莲大厦,530,2434409.668647232,500051.7389599873
909,天祥大厦,1141,2434391.102376508,500034.46706905175
910,清凤创投大厦,802,2434427.968629834,500103.3361093567
911,天健·天骄,1206,2434409.5697734873,500034.57675086777
912,深圳友谊医院,36,2434427.9645329667,500103.35988971044
913,中心商务大厦,1381,2434391.144761351,500051.722201611
914,辉煌时代大厦,1426,2434428.0537164714,500051.78086381184
915,燃气集团住宅楼（煤气公司宿舍楼）,59,2434391.164204871,500103.2769520133
916,深福保大厦,34,2434354.292391235,500051.77029228146
917,香榭里花园,957,2434391.2194349878,500017.3087222612
918,鲁班大厦,493,2434409.527443552,500051.63478328544
919,中航鼎诚国际大厦,335,2434391.2188295545,500086.123327726
920,水围龙轩豪庭,558,2434372.690720862,500068.86039817595
921,黄埔雅苑一期,910,2434409.5084002507,500051.7024977727
922,星河国际花园,957,2434391.083042195,500051.7432826776
923,庆福园大厦,540,2434391.134652157,500086.088519816
924,新世界四季山水,1588,2434428.0575171346,500051.64995769795
925,恒邦壹峯,1147,2434409.4971989044,500086.1934435812
926,彩田村,2221,2434409.6774868057,500068.86438474956
927,南方国际广场,1567,2434372.758449646,500051.7544779584
928,园博绿苑,216,2434409.5248078657,500017.2161296121
929,中泰燕南名庭,687,2434409.5066332673,500086.2185765685
930,锦绣新居,260,2434391.1344906976,500086.2095991411
931,合正逸园,383,2434428.0611483855,500068.9470818089
932,朗晴馨洲,406,2434391.041374088,500051.64956647
933,先科花园,643,2434427.988868265,500068.8521748234
934,合正佳园,414,2434372.7488984945,500051.7594330011
935,福滨南村,140,2434391.049168395,500086.1002917271
936,鸿景湾名苑,462,2434372.710608882,500034.427468296
937,元盛兴苑,98,2434372.690188705,500034.5801422381
938,福侨大厦,154,2434391.1476856004,500086.11886761093
939,怡和楼,140,2434372.7349319267,500034.5295777292
940,风临左岸,440,2434391.20028934,500017.2556154905
941,君临天下,940,2434391.0697136424,500051.6579714731
942,绿洲丰和,725,2434372.7655259767,500051.7070786895
943,深新大厦,82,2434428.054765347,500068.95930993085
944,新世界家园,414,2434427.9979396034,500051.7257984763
945,碧馨苑,193,2434372.7293141917,500051.7424575791
946,蓝宝石家园,172,2434427.978935213,500068.8461865327
947,缔馨园,357,2434372.7409532657,500051.71535917226
948,鑫竹苑,307,2434391.157618774,500017.2866830559
949,丽阳天下,1298,2434372.7431996623,500051.7077214047
950,蓝天绿都家园,272,2434428.031027031,500068.9514687938
951,信托花园,508,2434372.7502731374,500051.72451814543
952,黄埔雅苑四期,882,2434409.504252065,500051.7311492871
953,辛盛苑花园,44,2434372.7323497147,500068.89414552203
954,天宝物华,290,2434391.2055403604,500017.31631713454
955,金地香蜜山,1343,2434409.601941865,500017.2842303273
956,湖北宝丰花园,103,2434372.7422924726,500051.6397609256
957,园心苑,419,2434409.5497894175,500068.9825081659
958,鸿达苑,128,2434409.6695810254,500034.490097902
959,宏安花园,1357,2434428.011282659,500051.6421248742
960,香蜜湖度假村家属楼,294,2434391.1926469128,500034.54529429885
961,香荔花园,782,2434391.2019466697,500017.2997356439
962,天安社区,854,2434391.0568883666,500034.4796187596
963,长城二花园,856,2434409.5874523506,500086.16390233533
964,龙溪花园,618,2434391.214458318,500017.28037686076
965,龙塘小区,364,2434409.5452848277,500034.5564252208
966,越众小区,615,2434391.142029533,500017.220603086
967,景田怡华苑,140,2434409.6454075486,500034.53289666795
968,景田天健花园,271,2434409.636422357,500034.48924276384
969,好景豪园,372,2434372.668853504,500034.51036265097
970,福瑞阁,175,2434372.7353242193,500034.5759331798
971,福宇轩,223,2434391.052620021,500034.59052086656
972,市城建商住楼,12,2434391.1764424043,500086.201308616
973,福年广场,721,2434354.27093177,500051.7788237641
974,沙浦头康乐中心,3,2434391.159175021,500103.26707129466
975,新闻大厦,561,2434391.1987468097,500103.3558245141
976,岗厦天元花园,890,2434391.160821924,500068.89131663844
977,云顶翠峰二期,714,2434372.665842427,500068.84493104933
978,竹盛花园二期,180,2434391.1219270877,500000.1199758041
979,馨庭苑二期,88,2434409.643940559,500034.5244194661
980,吉莲大厦,802,2434409.645991613,500051.68109418417
981,雨田村二期,219,2434409.6701199827,500051.7501531679
982,兰江山第花园,1082,2434427.992119198,500017.2443931492
983,金色家园二期,570,2434409.6041907873,500051.6444583242
984,云顶翠峰三期,369,2434372.671125577,500051.79736026487
985,英达利科技数码园,28,2434354.2479055035,500051.780641727
986,天安高尔夫珑园,522,2434391.0926987147,500034.48465395905
987,天安高尔夫海景花园,527,2434391.05946856,500034.49478366994
988,华强花园,794,2434391.1631322806,500086.1396428397
989,卓越汇一期,13,2434428.070280462,500068.8419634653
990,朝恒大厦,109,2434372.75467111,500068.89443416445
991,五环新村,63,2434427.959798331,500086.1593535503
992,民浩楼,145,2434427.9956464916,500051.796658975
993,深纺大厦,561,2434409.5016057026,500086.1440964789
994,39号大院,82,2434391.1495376457,500103.2644309256
995,梅林一村一区,512,2434428.0087460876,500034.56140764634
996,华海公寓,95,2434428.035644711,500069.002901607
997,梅林一村四区,224,2434428.024735517,500034.5464248685
998,英龙商务中心,528,2434391.2084809868,500051.67931653577
999,深华运输住宅楼,150,2434391.1196372546,500086.112754619
